Tax year,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
    Cost of Goods Sold (1994-2019),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.046333188742618,1.0741286611641299,1.078529500730944,1.0625695590070454,1.0330554216200107,1.0677929995435653,1.0862686615838217,1.0434329156810633,0.9705644782721518,0.9879713840674904,1.0229765204716368,1.0596100704667626,1.0712250623082644,1.0717826569403217,1.0887296615229038,0.9176846876727397,0.9636238274364407,1.037219313575387,1.0199676181880488,1.015414727650534,1.0137599020407495,0.9316345545746632,0.9012622799690698,0.923783389766176,0.9291367104210604,0.8934334890809101,0.8230456104413317,0.8963513966005983,0.9431212458952568
    Compensation of officers,0.025709447258144287,0.026783272674978154,0.027357347534457826,0.028080187507658273,0.028343429288571653,0.0281303903807381,0.02832984457536081,0.028053491825810718,0.028499283105357348,0.02817193411796724,0.02980887565533134,0.030603083192723767,0.031248110057088895,0.03231382836503506,0.03304460086321083,0.03432503302069642,0.03432394486570155,0.034163205957899276,0.03544631779985455,0.03618183840016942,0.037003905100723815,0.038138621786178384,0.03751894160380238,0.03872284555036218,0.03885298172446188,0.038891435360446876,0.03934970415851287,0.04048259390330793,0.04120284601196857,0.038808935959902514,0.03505513987216347,0.03444544756926883,0.032706069489612834,0.03390386157013291,0.03297302742456542,0.0386721440063146,0.03974427929503967,0.039526722747408004,0.039121790809312496,0.03937523145397286,0.038804741624383826,0.03915892982427388,0.03617614321547612,0.03488256598800195,0.033925146096740265,0.03411267667310895,0.034125903995468436,0.03427662118927591,0.03311081751648516,0.03160750269704619,0.029567846108185573,0.028932981530763797,0.02909071521228698,0.029483685954877485,0.028359845214793736,0.02773222404322365,0.027406343825059708,0.02647251837857479,0.026137825308067436,0.02386825798697128,0.023223423445757754,0.023743093482607315,0.0236290571657799,0.0216239106440034
"    Salaries and Wages (1993-2021, 2001 est)",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14686043569793597,0.15429253491996142,0.1591700529690177,0.1654406343667295,0.17313016371104484,0.17804168736939077,0.18513069686638345,0.190988365763492,0.18645501779495968,0.18192655329236385,0.17888577438909958,0.17747844169807866,0.17851272635883944,0.17784780729123048,0.178017823886704,0.17395969102487213,0.16786890936476534,0.16839922842565117,0.16902580954595886,0.170946567453982,0.17079052553738494,0.17306424393084607,0.17687971562095672,0.17709616199766517,0.1784209107213495,0.1739802618214998,0.17533755497103015,0.17205082379969647,0.17637988973534754,0.17330485913166857
    Repairs,0.012757089948509931,0.012918411746702508,0.012777831731615823,0.012954437824752203,0.012890256490705153,0.012745377377786868,0.012410755110206402,0.012729298979363523,0.012857415295380361,0.012660962461104066,0.01298259950963773,0.013031566109477005,0.012667895437180754,0.01307304297519369,0.013479201277417327,0.014465684685191908,0.013901190216178489,0.01409081985169306,0.014486442671001323,0.014399203690765305,0.014734452389552448,0.014841935780789394,0.021917220266282844,0.021689185830804515,0.020542574128283742,0.0189140442632813,0.01878224900374028,0.018309009393988294,0.01780057711141525,0.016468487930154048,0.01596079981140035,0.01608007805949345,0.015368860736759494,0.014405155446958412,0.015183974505431826,0.01541806289792179,0.015523767862006984,0.015627608377527306,0.014983350727573555,0.014377279713360646,0.01383111556932012,0.013617453383841812,0.013630755602310316,0.01216921957400366,0.011780572777780203,0.011692035881228394,0.011835965512293434,0.011591223982368316,0.011319428296970312,0.01191797445365434,0.011230797522901365,0.011457942273926902,0.011709959568536177,0.011589677783335394,0.011511724377502973,0.011559851075678758,0.011952975123994132,0.011518869031725911,0.01141561098346317,0.011157370729894625,0.011187623972944824,0.010709430392985242,0.010856195943250437,0.011170162413459667
    Bad debts,0.0044684196804778645,0.0052530301521805664,0.005592443379597268,0.005806633969287425,0.005553339085418464,0.00571019051515063,0.005698195716223735,0.0052536912322630296,0.005141868391400055,0.005219486291940369,0.005773774954182083,0.006037264407161817,0.0067033008541872345,0.006451660138690183,0.007366898979637653,0.008254707512022381,0.008179188250487862,0.007372854983313868,0.006844636871669391,0.00665959332352157,0.006635003252347533,0.006569042458510759,0.006949338970097358,0.007982250973371824,0.008404750858411497,0.008372091877057064,0.00998704718321983,0.01166455790870487,0.011241147714364864,0.011199347724540995,0.012196171108093831,0.014034634917419402,0.016380830606179248,0.013738505292756022,0.011762149600229435,0.010524216177436822,0.008870624021810141,0.009247547603021484,0.009742263410352977,0.009530271216995775,0.010403978664278864,0.010504354912597385,0.013437706868001099,0.01537599097748874,0.013192634018391387,0.011431777553540108,0.009129493940462745,0.007662353083471034,0.008984064711430552,0.017193490365719058,0.026203880324631734,0.021019369962238615,0.016165239569500296,0.011924170095059854,0.008609307040479346,0.006660087795768071,0.006773737321617431,0.007526374251239557,0.006887988906033632,0.0058453905779658095,0.006760379836900514,0.008029183382431323,0.005348236812950712,0.006372990595830743
    Rent paid on business property,0.01573564469936011,0.01657398659985029,0.01765687671310847,0.018473627388967448,0.01888535414542317,0.019115092189463227,0.019257733847598442,0.01903896293892163,0.019546088825164922,0.019811539029884622,0.02109155721957715,0.022214002010615824,0.022906651500193158,0.022958783841890065,0.023602481029566934,0.024422170493572856,0.024197122803435684,0.024057308803402563,0.024026712126757954,0.023827266043232712,0.024175606594215502,0.025195343727502855,0.025697294172416254,0.028386222934521286,0.028815869564379898,0.029590866930535444,0.03103525852510464,0.03170311276170504,0.03167345133016766,0.03077312936771141,0.03067934497073515,0.030985590822559375,0.03129911568919716,0.030088657209983487,0.029268735021452757,0.030621240206849344,0.03038111684035693,0.03075150703779777,0.03091779286211264,0.03402006870490709,0.03605432080332487,0.037077917543658384,0.03761556517719973,0.037572983723831804,0.035538015179222185,0.034349725174254386,0.03363030905967599,0.03344135299972502,0.032941781420052246,0.03323672915833608,0.03289779132808268,0.031037511933540173,0.030218030348213673,0.029775477560251434,0.02930337617263472,0.029145822630422365,0.028928025819486714,0.02869889804861102,0.02797615819048871,0.027383999315276592,0.027508462031212468,0.02579933592451954,0.025326372454784685,0.02535520871658279
    Taxes paid,0.03678513344093978,0.038957129845754467,0.03989440937444971,0.041069662969721255,0.04248757549611734,0.043541678111211755,0.04264701484192814,0.04334609067461342,0.04310215952155859,0.0435652436450926,0.04567206851314102,0.04614097137527799,0.04547359144954286,0.04695239346107841,0.047864702366252836,0.048345387100928464,0.048388692768252674,0.049633428204794244,0.0500916820137706,0.04939408036829408,0.0486241062705032,0.05704799029295767,0.05315520631011578,0.049610891416892636,0.04772105189874184,0.047490591346917105,0.04631899831734609,0.04443407929590834,0.0435297540891598,0.04245691976110478,0.04185806671180769,0.04207995195152087,0.04186277991253512,0.04201564630117477,0.04221201785972826,0.04415477171317081,0.042650418881562735,0.04225549880207434,0.04083590900993663,0.039124556084493375,0.038539777817279144,0.03805179421384473,0.03708761190894401,0.03628582845004368,0.03638237106608068,0.0365708862328148,0.03627157155459803,0.03594770412511727,0.035131843715602656,0.031762756280322726,0.03268126414941995,0.03277656412521494,0.03329438813436026,0.033601010583875816,0.03340758184962066,0.0329731364554276,0.03168063842950915,0.0313622079506563,0.03068193037135948,0.03058029601894143,0.030188779544941122,0.027763343976624215,0.031456958830834734,0.032390882628312974
    Interest paid,0.024073878471170547,0.026959146874343174,0.027829766154579525,0.030524749884918913,0.03249113969723116,0.03396282616953511,0.03559936089582359,0.038539326837256305,0.04113020969604365,0.04380580257715136,0.05082214688266191,0.05781686066283239,0.05554106623170365,0.05698015026072816,0.06988711750443392,0.0860379111893728,0.07674497834891483,0.07209103336585866,0.07342848201530772,0.0818180803784999,0.0994458376612329,0.12060746080137696,0.14872422398092197,0.15402666466095796,0.13072522741919596,0.13270689910102826,0.1310551341686604,0.12511353731337743,0.12151660678260386,0.12841700961607871,0.14739156495166247,0.13841224763312776,0.11947152373716108,0.0915649543343455,0.07964299191710679,0.08386657588693436,0.09748549016466379,0.09548788362172651,0.10101648850394611,0.10666214191459454,0.10579942752553895,0.12405469696863276,0.11368871620665759,0.08351565031656746,0.07140229355515888,0.07684171196074778,0.09870988152107833,0.1293542213889924,0.1440569665615327,0.11229865018373225,0.07388170630789317,0.059021058051078705,0.05513570502365041,0.05010626769952203,0.04214063163202579,0.04009867414714719,0.03977998410387002,0.04214939345903913,0.0463871227571629,0.047562215089901896,0.05201615707014054,0.039547485106745495,0.029929789516786584,0.03707161004189124
    Contributions or gifts,0.0009231693804705801,0.0008889509607619722,0.0009104656809122586,0.0009847513420607296,0.0010300447093889718,0.0010656415276276189,0.0010580326530502272,0.0009896989724789591,0.0009648797210099552,0.001068199576676153,0.001037101457820492,0.0007425945888532874,0.0007426681546980298,0.0007889759285753375,0.0008237742181712054,0.0007763536220516773,0.0007134709158503986,0.0007939566950569335,0.0008597005705568093,0.000886214869116716,0.0008709721988038821,0.0008254464780998331,0.0007840326955595516,0.0008692163291403853,0.0009979546168752225,0.001004829338522538,0.0010305963684083283,0.0011308592329818713,0.0010257067915632983,0.0009344174417800803,0.0008672960411799531,0.0007969631456158027,0.0007734107226399447,0.0008467395883672705,0.0009193152672449125,0.0009746939717610354,0.0009719646548597342,0.0009688925795993174,0.0009760548231010432,0.0009563817740113256,0.0011143143326689628,0.0010396316361641338,0.0010786790385760479,0.0009456092848565501,0.0009447405609940252,0.0009491997181677367,0.0012726520659209306,0.0010702441583536504,0.0009843432064217863,0.0008427805215783329,0.0009025467971656713,0.0010847020038778732,0.0009470235770717086,0.0010078270724013887,0.0009877756723469069,0.001008359600543794,0.0010156488495584508,0.0009873061364336013,0.0009514814373288492,0.0013438470456489371,0.0010798680797411994,0.001371609056273927,0.0014614748302943924,0.0013734994116589101
    Amortization ,0.003001972571857975,0.0022435866234498934,0.00172858847866185,0.0011284371160514106,0.0007654357204486626,0.0004777357332787891,0.00035296225594074544,0.00025570250819385946,0.0002679534722004189,0.00029294711853811883,0.0003267954973147998,0.0006941236538051229,0.0006731982658711422,0.000739470413021554,0.0006454626709022742,0.0005337801239028425,0.0004257797476888891,0.000463397266591652,0.00047122189846797956,0.0005055215621370821,0.0005359107505595979,0.00048110266065214553,0.0014695365603370834,0.0011318459388436292,0.001185995303296223,0.0012804815617544327,0.001413636018980502,0.0030581507549407366,0.0035852465853726356,0.0038816078792492147,0.004532265074677661,0.0052831120630325214,0.005833587441899967,0.005610510025034021,0.005612680156283557,0.00555970713724655,0.006020958411068217,0.00646273473880365,0.0071978129657506015,0.008202338411997065,0.008942285528697858,0.009592580181821162,0.010438029587989109,0.010522970401610085,0.010586597157059997,0.010621597705398195,0.010803962237858665,0.011331746839782296,0.012040659370572302,0.012440828357096362,0.013215359274135145,0.012788168573120382,0.01256776129230938,0.012382760150289437,0.012359206674279708,0.012476639210801279,0.012450404615595097,0.012315791570000883,0.012604873052363281,0.011875887540764376,0.012535230855810372,0.012391208003300635,0.012778954376161323,0.013655765232215683
    Depreciation,0.039285859976152776,0.04085621388615404,0.04213341657639774,0.04562418159961055,0.04637881716213036,0.04630829120766736,0.0459859111478144,0.04606914314236047,0.04746724669431915,0.047184507325246025,0.0482887919301504,0.049325554852637135,0.04915719706399966,0.04983855415093307,0.049350413504927824,0.050864290600248635,0.051216961915931114,0.05004878211519943,0.051384069562009506,0.051581881094523344,0.0525483122999635,0.05506787615051515,0.05805820630294405,0.06375377154479545,0.0664527500813145,0.0656036774698318,0.07015030563641815,0.06825501639760932,0.06523102849204412,0.06254574521840991,0.05978863261710372,0.055806425939068385,0.0542295934365779,0.05309778773365201,0.053006081160780275,0.055350151140981296,0.05714600623659233,0.05870899498360114,0.05982329911844312,0.059858915500555734,0.060615632967618065,0.059933233518213724,0.06142440796947324,0.06504476961889295,0.060440406495904056,0.056547944061796175,0.0407180771177857,0.040820826453722585,0.04136486457170634,0.05135821925756652,0.04919442795782061,0.04836208003856211,0.056019463475398164,0.043647784572015326,0.04323922319967741,0.04369909135196464,0.044909659454302836,0.04555140058345391,0.04975868435724024,0.055084642444059785,0.05463489064196989,0.04824385845500698,0.0484081761317764,0.04870327090625868
    Depletion,0.006209938004884463,0.006494638465140805,0.006379422954808621,0.006246247031901471,0.006395728292415091,0.006520427782485463,0.006456223923566158,0.006296703769544168,0.00641522444674688,0.006431905138037381,0.005907179041189448,0.005239283781001264,0.0053326891874490275,0.0053717772513700935,0.006525009541342074,0.0122954486770042,0.003170203762350852,0.0030067112840101375,0.0027182276520708263,0.0027224114315408366,0.0029753971042117615,0.0031050191666488762,0.0024724959861754186,0.0020997664625369604,0.002084242377212346,0.0019940643147324916,0.0017929865528272895,0.001973059619868937,0.0017426544447568233,0.0016646052144606697,0.0016398078197951637,0.0016177224631838507,0.0013668779916757184,0.0013838614229010294,0.0012351477912488614,0.0012931912730697894,0.0013086877592444464,0.001247138343753507,0.0011887501235783823,0.0010687279683568587,0.0010178703069574503,0.000999415371372337,0.0009264240952665625,0.0008617467226053581,0.000887788800195523,0.0009789941980140125,0.0011827015114504367,0.001098807773801511,0.0013169763527284494,0.0014567050118680866,0.0014865210942869652,0.001545994805890715,0.001710958944679306,0.0016896190899823244,0.001594101316872072,0.0015112091920224614,0.0014258267783159996,0.001245645805433931,0.0011437265113142896,0.0009278612133817726,0.001026253318131835,0.0009679132639238754,0.000895303246761047,0.0009425216585438571
    Advertising,0.016767359207444016,0.017129548915708854,0.017009476902717674,0.01720640413828276,0.017307995921248726,0.017617158051602723,0.017931249149589986,0.017867496748273325,0.017463716293451198,0.017258881349193272,0.01738399984276961,0.016853672262166414,0.016294534918659054,0.016692169555393984,0.016150868963698,0.015945917891231346,0.015790683623518015,0.01642836706501293,0.01695540837706898,0.0173442100460155,0.017630676431194675,0.01829205052169753,0.018738332624996062,0.019435326810393838,0.019921054760572123,0.02031483453218523,0.021185321938640405,0.02160869663953275,0.021946731092237933,0.021848629545504025,0.022056245768029524,0.02119973909736206,0.020979473473192914,0.02060205354731442,0.020433367417266514,0.021479273760311866,0.021306667404910815,0.021972043900736295,0.02192374770797076,0.02187115396901427,0.022434121101772453,0.022827202585672043,0.020774483933883887,0.019949990703724402,0.019621302497719626,0.019534949427020734,0.01941742846587869,0.020050285753413374,0.019165990061784297,0.018063510546002394,0.01667825829235353,0.01698945569102366,0.01689539557474449,0.01688840301784733,0.016853931976567534,0.016777501687004044,0.017277709523012795,0.01730281012201439,0.017144183881972468,0.01712303391336661,0.01760786508549543,0.015706903081180546,0.01760738062126446,0.01816005472197746
"    Pension, profit-sharing, stock bonus, and annuity plans",0.008787518163380324,0.00856663937962543,0.008396539365253848,0.008548315842112061,0.008545536120480037,0.009136777897904918,0.00979117297979628,0.010114485366615278,0.010359307827466193,0.010716954534678642,0.01089561376355498,0.011390923159629666,0.01215304373953728,0.013133870425530252,0.013835641262375681,0.014906249049502246,0.015743406746022325,0.016736840588188823,0.017515248152343184,0.017785946923773995,0.017700876896837973,0.018034222433921172,0.016511352053185477,0.016218730009578953,0.014957207932333124,0.013016400531700289,0.011428659138474743,0.010534083859594801,0.009584277318306193,0.008628590274533948,0.007827461101322679,0.007082453987359688,0.00754893880917402,0.008615720039807819,0.008904754482683607,0.011024095281118931,0.010706084977399126,0.00830066100821962,0.008326936753050287,0.007910286393292505,0.007971985133273499,0.008368847693365456,0.008082050257566462,0.01211574293162809,0.011962961039414478,0.0122009758212932,0.01126020743455291,0.010960085651108608,0.010353843534867627,0.011024187768308194,0.011484268031084537,0.011099485007978286,0.010960079762908748,0.011122616013195545,0.009453437458662069,0.009407282019257232,0.009056485538495479,0.010436459131717334,0.010722338431647969,0.00785494451242407,0.008061751490785833,0.007996179512213196,0.007091505246748824,0.007054509961268281
    Employee benefit programs,0.004198698754346751,0.004794576516182322,0.005293711057631593,0.005089011494861919,0.0053554992548435175,0.0052837667650410544,0.005539396380654974,0.005604251955338856,0.005573940152960781,0.005874518817287177,0.006262675962913283,0.0068930050507638565,0.007626025668541014,0.008202859800955352,0.008524780128190737,0.008758612075900037,0.009312437385156662,0.010294221452622274,0.01128740009972015,0.011489669794892752,0.012796564044222792,0.014061878545077585,0.014279796235844818,0.015503036824392927,0.016267067377941563,0.015986583657225197,0.01650194135532806,0.016078482087312274,0.0174253307011121,0.018012719142287182,0.019420332601859762,0.019003417827910915,0.021673451952695374,0.02179556715483748,0.023346043826407266,0.022019301282406662,0.02161223673709699,0.02155841024079656,0.021485160567956917,0.021566514252687657,0.02113261989298914,0.022566243993728582,0.023223311931123335,0.022865978083481286,0.024206910604943066,0.02439763952383182,0.023248441449270227,0.02282961508030461,0.022252585422863312,0.02248541069645742,0.02323058603057991,0.021845754902444826,0.02184825835469481,0.02230905477246482,0.021581196151838167,0.02149720260029766,0.021698814305686154,0.021684985620513107,0.021962958381513617,0.020231379628587898,0.020426957970531266,0.01952469990920821,0.019074712868712315,0.018729400635142782
"    Net loss, noncapital assets",0.0024784934075076583,0.0011863760228031167,0.0010276658680312837,0.000795220243673852,0.0009054576829555259,0.0009629284399380534,0.0007880838864647058,0.0013689818468823993,0.0007870491500176171,0.0012946363741706541,0.0013510423883295744,0.0012012497868728587,0.0011559874661973644,0.0013221200678596838,0.0009948027748467774,0.0011019755468880945,0.0010707310327472664,0.0010438067013556014,0.0007772128890694996,0.0009165274351622024,0.0015498682504273345,0.0020659677101550517,0.0024769271736781663,0.0031003810348081175,0.00209565695240391,0.0023892849562352804,0.0018191318741113982,0.002807991735578696,0.0024813391374017423,0.002691562852458102,0.0037438485317942845,0.003744794021408841,0.0030624637775532146,0.0028647008041161126,0.0038305872997520325,0.004342161554806239,0.003669440056211271,0.0032090937062514355,0.002422340313413431,0.0023513114079209588,0.0030178320976927834,0.003054789447848356,0.003871637581389934,0.004746938267972098,0.004521394847444017,0.003499319320079665,0.002914344188526333,0.0021387020728694545,0.0028550945169580027,0.007291898461881364,0.007045268128680438,0.00445593436255542,0.0036465393123420327,0.0019696236058021517,0.0029231223049446518,0.003026974515988005,0.0033214225139640468,0.004309290981564233,0.002944056430055279,0.0034908625442935295,0.0023674718948233104,0.0032187441652813827,0.0020176441146278635,0.002831187289898058
    Other Deductions ,0.20537731906589426,0.21001316415367766,0.2121636704499572,0.20869416745871155,0.2119679676837399,0.20948117640183503,0.2085585654643946,0.20557559373209705,0.21015426316836036,0.21457903622065994,0.22762469303223715,0.23168920239671367,0.23263004764561962,0.2405626779557661,0.23587106770424085,0.24423384542107618,0.24447622535171143,0.25077777605780255,0.2623292868856475,0.26017046996533,0.27405862713253326,0.29778816766976735,0.30986689630721903,0.35455752082443,0.32667479013703216,0.32967221276531455,0.35037439291593714,0.36102332502334794,0.3613055285914218,0.35806969909698155,0.34628345835741053,0.35094980332522574,0.3472638057760726,0.3585329390688535,0.21190746933867596,0.2071245474964719,0.21843072475286818,0.22504136516207732,0.23519221195044926,0.24148682909519192,0.2428984292877336,0.2528483676442929,0.24871277231211814,0.24732718946505058,0.23830586167617368,0.23677481305857742,0.23826267913583943,0.23420796813279612,0.23792614652746938,0.24887202101143532,0.23854156635689006,0.2231025515963849,0.23028856559843464,0.23657282928416873,0.22710819704392293,0.2256372530701429,0.21813091317368952,0.21728324523490217,0.22547282397368726,0.2185941018320805,0.2195994731564771,0.2203646365631404,0.22620091715104057,0.22398731280378975
    Deductions n.e.c. (2013-2019),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.004186898480351773,0.0065981059439675,0.0064022568109932,0.005968219688120865,0.005826395967143145,0.0042730166113201275,0.0032646824867355972,NaN,NaN,NaN
    Addendum (D.1): Other Deductions + Salaries & Wages (Consistent Series) (1959-2019)  [ = l.80 + l.94 ],0.20537731906589426,0.21001316415367766,0.2121636704499572,0.20869416745871155,0.2119679676837399,0.20948117640183503,0.2085585654643946,0.20557559373209705,0.21015426316836036,0.21457903622065994,0.22762469303223715,0.23168920239671367,0.23263004764561962,0.2405626779557661,0.23587106770424085,0.24423384542107618,0.24447622535171143,0.25077777605780255,0.2623292868856475,0.26017046996533,0.27405862713253326,0.29778816766976735,0.30986689630721903,0.35455752082443,0.32667479013703216,0.32967221276531455,0.35037439291593714,0.36102332502334794,0.3613055285914218,0.35806969909698155,0.34628345835741053,0.35094980332522574,0.3472638057760726,0.3585329390688535,0.35876790503661193,0.36141708241643333,0.3776007777218859,0.3904819995288068,0.4083223756614941,0.4195285164645827,0.4280291261541171,0.44383673340778496,0.43516779010707785,0.4292537427574144,0.41719163606527326,0.4142532547566561,0.41677540549467884,0.4120557754240266,0.41594397041417336,0.4228317120363074,0.4064104757216554,0.39150178002203606,0.3993143751443935,0.40751939673815074,0.3978987225813079,0.39870149700098895,0.3950106287946462,0.39437940723256737,0.40389373469503675,0.3925743636535803,0.39493702812750725,0.39241546036283687,0.40258080688638814,0.39729217193545835
Total receipts less total deductions [ = l.52 - l.76 ],0.09135288141181702,0.08204413125804322,0.08365952163697131,0.08418681220422505,0.08743716526786414,0.0921301288607077,0.10068942689437672,0.09994085914429798,0.09215590859564235,0.09299619093585187,0.08071301425391725,0.06335364384521425,0.07034784392840279,0.07777146453393376,0.08604407679096603,0.09587965517397587,0.0866240824403052,0.09959854319284812,0.10544721653010386,0.10520745203582754,0.10770013431871787,0.08256685683407489,0.06626372534682282,0.046303849913974834,0.05229353738183255,0.057444599321430756,0.05534350362147408,0.05992746620852204,0.06937217981078078,0.0785738937422729,0.06917705235058264,0.06321253419337182,0.05673074662775009,0.06322138736293441,0.0736273688102705,0.08029369832402848,0.09395237107920693,0.09880056166623023,0.10556217741378893,0.09208284675724998,0.09608525670603743,0.08918355524442997,0.05575303661553579,0.05037409585484927,0.06537624953628741,0.0880486963620785,0.14510277711119787,0.137548729648253,0.12357598961409202,0.06114101215028279,0.05724289091907089,0.0833420632546903,0.07967265027373548,0.10403000220869117,0.10871277524730487,0.11587760091385017,0.10535871856705915,0.0964165750195175,0.08044974358179455,0.11276160912130584,0.10687126094162938,0.1022816260988569,0.14278208267889028,0.15452363635093577
    Constructive taxable income from related foreign corporations (1963-2017),NaN,NaN,NaN,NaN,6.740920856537768e-6,0.00010924524442626304,0.0012124374738141075,0.0014262884582758595,0.0013102113007713158,0.0011456565718847905,0.0011377141649838102,0.00156514516404035,0.0016757977421985664,0.0015306760169180133,0.002209121663336551,0.002339681202244566,0.0020150518961317677,0.0031797864004287366,0.0036223930338078205,0.003658107100742941,0.004766840366257342,0.0054976801582749075,0.004683425625054373,0.004075830143588605,0.0041123648129161,0.004352828515263845,0.00467836673097519,0.004157291493572299,0.00457793424184099,0.006488634067662025,0.006221696581454132,0.006167365067823283,0.005171115934726278,0.004310305602771149,0.00532197463053099,0.00502018049092962,0.005594972033767078,0.00663361943495961,0.006623552733926882,0.00582846161408754,0.0057440669733652356,0.00636524012599025,0.005941877893907623,0.005611185194619726,0.006983461805358553,0.0068105505551355645,0.009034771389679902,0.007078210018353913,0.008155252908825258,0.010276703262359526,0.010449097659238626,0.010741562263625866,0.008619318972915688,0.008642139858754507,0.008983988858744638,0.009093141705272869,0.00891122474374036,0.00848534040013905,0.007125209985140808,NaN,NaN,NaN,NaN,NaN
    Foreign Deemed Income (2018-2019),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.05439535592546197,0.028748227087654947,0.025151012845164467,0.03136854892669936,0.031810887814342596
Net income (less deficit) [ =l.97 - l.54 -l.76 + sum(l.98:l.99) ],0.08970939933365794,0.08021131600974958,0.08163138619267923,0.08213980944559066,0.0851592124872539,0.08996171288314876,0.09954319813441935,0.09899965577184558,0.09091332144904582,0.09138563399177803,0.07883009291333166,0.061400754493372324,0.06842110400480748,0.07564684976272565,0.0845018423209034,0.09448210281489708,0.08465575842896687,0.09897401425847598,0.1053128565980058,0.10497855841918627,0.10832876190418192,0.08364748415203546,0.06661871862567395,0.04615546704651519,0.05181947134289735,0.057682743739927524,0.055339982055686375,0.05885413912168906,0.06760230185480973,0.07886711405730384,0.06895420697747794,0.062153895998486704,0.056000742108520296,0.06165289286871655,0.07263321260340547,0.07921762517365981,0.09348387898607664,0.09989753530294723,0.10672003352471661,0.09249040237709755,0.09645300987252642,0.09048189056001824,0.05704284653582537,0.05157388489527233,0.06808292577543655,0.09099409185217296,0.14944594617291235,0.13994157539352484,0.12690023233018025,0.06664531036241232,0.06347210667004097,0.0901387737407428,0.0848097575009622,0.10915939515084623,0.11426405323765632,0.12181159626304609,0.11115892926921803,0.10174028095742851,0.08443554071868482,0.16417968790090257,0.13318291510178606,0.12507361423693097,0.1716646553128482,0.1839939894331192
    Net income,NaN,NaN,NaN,NaN,0.09618829398384186,0.10042172077257984,0.10884817234257815,0.10786662634279715,0.10076497367897772,0.10110232381616562,0.09181526412248248,0.07799374827052565,0.08300494570116324,0.0881849262377747,0.09704405855016501,0.11076977795725333,0.10058931310033094,0.11231186733083806,0.11781699815450475,0.1167374713971217,0.12242443611068715,NaN,NaN,0.08204852100416624,0.08170859688313661,0.0864816452195889,0.08386013944755207,0.08927810122693292,0.09582165506573859,0.1061505764032726,0.09861287103967328,0.09265695898002799,0.08700964562450705,0.08748508778777506,0.0960356257050497,0.1014791993836895,0.11527254953009582,0.12223061697816533,0.13031984405340824,0.12039855267959179,0.127637208742612,0.1303898023325053,0.10513022247645018,0.09635975936920012,0.10261546901527087,0.11915964972650026,0.17139721939932345,0.16210784112404086,0.15564725344937222,0.1223362625866105,0.11153882455441047,0.12202672953519546,0.11725190073778191,0.13381437925626785,0.13798963904481826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
