Tax year,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
    Cost of Goods Sold (1994-2019),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1972805775742682,0.20393534918490122,0.2089530262270284,0.2152377824115785,0.21339138239247246,0.2138181804872761,0.22092395955029348,0.21911117859513138,0.21839148446515488,0.22488907034901737,0.2387261550031611,0.24734029388466175,0.25895692139810533,0.2605809078729449,0.2565046024126698,0.2209041919753514,0.22627758914546384,0.24348315656961286,0.24483059966272855,0.24840014737555347,0.2547073424799374,0.2431289947280186,0.23933661022521083,0.24350788701792395,0.23890317631492164,0.2320525308702672,0.22083683798121764,0.23471079736715272,0.23836092064154166
    Compensation of officers,0.0016885675179333429,0.0020190419298575543,NaN,0.0024727812532081956,0.0027429068946584045,0.0028990591122929022,0.0030052796148130985,0.0031493962484048714,0.0032639090933404965,0.003443228147314998,0.0038747433950953947,0.004082253566793347,NaN,0.0035468575806615536,0.0036424304885167144,NaN,0.0035612919193022275,NaN,0.0037254381490095714,0.0037266107019096367,0.0033393235649991837,0.0032655612435065606,0.0027533648618773506,0.0028222280173778908,0.0032272301500424596,0.0034228914460103037,0.0035221055460282246,0.004317975181843253,0.007095149442403683,0.008903051654578933,0.009673950737204826,0.010640277175932696,0.010573620818920812,0.011601927786750572,0.011879676474314795,0.011368015939102288,0.011588701932484955,0.012231813541279321,0.012622514675515811,0.01310194843391409,0.013613294622918166,0.013869252143605784,0.013538380289642844,0.013906786720380107,0.014031799553963052,0.01422455488149654,0.01467606900946431,0.015378104926878583,0.01550943642728303,0.015646164669649586,0.01513543859135339,0.014732582380549475,0.015066739287572377,0.015200226406225679,0.015045777590871175,0.014961192603102042,0.014914319903138663,0.014800710431364399,0.014950343517487315,0.013989443089047543,0.013633375598921114,0.014179130510611766,0.014334617288592155,0.013431662200023382
    Salaries and wages (1993-2019),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.025419088616136423,0.026338147550045037,0.028014413431645464,0.028405765576192208,0.03286893276776404,0.0336179372263613,0.03486496710888353,0.0362448203835117,NaN,0.03833738590560181,0.03925587437644296,0.04011813005210033,0.04132805892878219,0.04262492686700228,0.042226667149363684,0.041857264813984045,0.04120093227915025,0.040581357688841316,0.0410105718482856,0.042224189536464014,0.04326493003867201,0.044470649650746714,0.04581781707906398,0.0465564045949056,0.04717107442129355,0.04572500657903782,0.04512180873688752,0.04524061770228892,0.04519590717133296,0.04468671226524407
    Repairs,0.00014477220533150325,0.00016638089022128315,NaN,0.00023013899145916193,0.0002493544591732685,0.0002773734038512112,0.0003292531615044814,0.0002994194838052947,0.0003308925192945245,0.0003429263350594429,0.00038033440937879255,0.0004115054183208283,NaN,0.0004087381069649991,0.0004517713220932582,NaN,0.0004765215110178384,NaN,0.0005242359351838242,0.0005146396133014175,0.0005580027350929631,0.0005221647516350185,0.0005340617722068412,0.0005698299145071654,0.0006139225841887179,0.0006317802127147897,0.0006246490245746753,0.0006919190650949825,0.0010899760360766721,0.001259627823340981,0.0014059493971546979,0.0014978149110603399,0.0015482395708176948,0.0015942413624347369,0.0017848873210830438,0.00188561877233014,0.0019534327633015168,0.0020910153469748134,0.0021573600486479126,0.002080188532991453,0.0021112319456032974,0.0021290518187969273,0.002173558809551642,0.0022518173486802398,0.0022891856552422433,0.0023365480917225197,0.0024446505409803994,0.0025703556628772018,0.0025427807272346407,0.0025275665405675423,0.0023940511533756545,0.0024053307033417765,0.0025110171764489288,0.002503954110903367,0.0025460798002071364,0.0026128585543797986,0.0027267336535698595,0.002685049220913705,0.002637540942832135,NaN,0.0025761438890710307,0.002549404800807063,0.0026392428951878865,0.002740939205624002
    Bad debts,8.02179222243096e-5,9.997566290916734e-5,NaN,0.00012329075609101837,0.00014069652521766414,0.0001331151564737165,0.00016377852830905482,0.00014328251050510564,0.00012773167092849775,0.0001274266438881158,0.00015085960800499207,0.0001655133732040253,NaN,0.00015274292281351878,0.00016821386076375637,NaN,0.0001752752679084387,NaN,0.0001435441770830031,0.00016208035468632195,0.00014850763112251092,0.00014206698825152496,0.0001492525352809646,0.0001748217366586229,0.00019350513120666322,0.00022400487614835794,0.00023123320025287056,0.0002488678673019726,0.0004708802802759507,0.0004979251162717862,0.0006003616008281368,0.0008593478540850263,0.0008903834265245174,0.0007634948369920711,0.000673004343915391,0.0006244002527158446,0.0006419738397164618,0.0006745008932108297,0.000696936841653656,0.0006938063518219556,0.0006820203190224409,0.0007240558730545222,0.0009080088327940965,0.0008092515875952548,0.0007847912747840736,0.000790176321964549,0.0006912260778021837,0.0007315626130290702,0.0008036038951438377,0.0010767772237817795,0.0012814099423631622,0.0010450737130133349,0.0008841989080325226,0.0007529729659892322,0.0007130350709150809,0.0006765826119718053,0.0006575698008293952,0.0006805984691341034,0.0006530562098851006,NaN,0.0005562325446697217,0.0005579386769231244,0.0004419648022213938,0.00044287886974644875
    Rent paid on business property,0.0005264121429146522,0.000582371833873543,NaN,0.0007626531240789373,0.0008544026982508432,0.0009183969844841188,0.000969906599720594,0.0009369828894019527,0.0010121889531942803,0.0010273172515630133,0.0011287667732885226,0.0011918703292546466,NaN,0.0011423200506602248,0.0013606297566396517,NaN,0.0014437279512660663,NaN,0.0014575243079873149,0.0015353382953471233,0.0014933188902967382,0.0014952960952393285,0.0014202503179722367,0.0016416894128188112,0.0018042444795569007,0.0019445818606191332,0.002007061569092637,0.002364311666158256,0.0037627684870803865,0.004426126309525674,0.00501000783468461,0.005441699714110543,0.005726067446784567,0.0057260816827131526,0.0057540003665493,0.005881477284391503,0.006283971109522054,0.006624547232161238,0.006782401319164255,0.007537138287135225,0.008058998946337995,0.00858399600349314,0.009170423653381155,0.009659850739877398,0.00982026631286306,0.00963138636721552,0.009877225568414987,0.010343762329827123,0.010571443603071612,0.010791718636233703,0.010803777534666747,0.010416510803296784,0.010246736225981318,0.01022790044524507,0.00999374130774211,0.010200811124946885,0.010310882213349984,0.010303438521624641,0.010269433944408407,0.010165062007552484,0.0101777994522001,0.009863057051741215,0.009640204302138045,0.00959008999327336
    Taxes paid,0.0005496746885866878,0.0006679498950923888,NaN,0.0008626196760508808,0.0010514299160718488,0.0010797826023434532,0.0011749049224762862,0.0012998264106592707,0.0012488944240364947,0.001215571981531939,0.0013445183099698806,0.0014438243441041345,0.001450458857363609,0.001569642173073465,0.001703462104034304,0.001698490140385687,0.0016859215717928142,0.0017698749661046263,0.0017655106622743687,0.0017458627087356304,0.001671474457177678,0.001537038547135467,0.0014616514101316448,0.001591083946983497,0.0018733692382963524,0.002050767124040863,0.0021137580983913496,0.0023656661420974746,0.003959892404352845,0.004643475393005704,0.005130559524104949,0.005645245863591421,0.00581612661897794,0.006081968741751756,0.006280483845075912,0.006441960847706867,0.00662401343290205,0.006676117120489446,0.006928984050461017,0.006909730274814111,0.006942199661681881,0.007015648888025229,0.007273576396137226,0.0073956347581156665,0.007788006756019535,0.008231265341081538,0.008062059879914384,0.008205966624788834,0.008060977967184156,0.007155390686791793,0.00748142821828356,0.007708439666738676,0.007916827417291527,0.008152140861586431,0.008275445845408033,0.008244922830568456,0.008357144969349308,0.00833301956781188,0.008301841995314934,0.007954821568167642,0.008000352228706598,0.0077992465221860706,0.008534795450239604,0.00888816353218666
    Interest paid,0.00017186870991116717,0.00022994863398859106,NaN,0.000303269296366087,0.00035269589771746805,0.0004069996785787336,0.000422514680939634,0.0004441698815117517,0.00046109872679976605,0.00048652156857325403,0.0006238036978621581,0.0006949752306664567,0.0006690123191827274,0.000709759911188248,0.0008698385548795546,0.0010314539525498579,0.0009914778527441326,0.0009371195444461763,0.0009874485187522876,0.0010591389093123444,0.0012564608292896257,0.0013732196085334898,0.0014585547861720508,0.001558731128070581,0.0014868820854377417,0.0018134992135204638,0.0018653807727578308,0.0019125211179678013,0.0026923740761222725,0.0032998496306076764,0.004064953966796536,0.004173763202766863,0.0039143850348052145,0.003213200043494751,0.002990658387570917,0.0031136961942772267,0.0036398245544454404,0.0035339214494714685,0.00390959844953432,0.004099575992762515,0.00418966590981866,0.004624869280433661,0.00467025908036238,0.0035486191553784625,0.0032431401524905183,0.0032037531361533366,0.0038750461397277763,0.0048211502185611715,0.005205358517221091,0.004503896515756207,0.003641077569263908,0.0031604309690011364,0.0028220170064460082,0.0026305326637123113,0.0023811518763784617,0.0022858435116762488,0.0022640559706442504,0.0023562066998129693,0.002470157864771456,0.0024659574731769867,0.0026302979733223548,0.0025925673678862983,0.0021535396824828154,0.0021861170155888705
    Contributions or Gifts (1959-1983),1.3330675121824044e-5,1.3850017146586723e-5,NaN,1.4470411741913692e-5,1.8141030669072084e-5,1.9714811676358004e-5,2.134209182676828e-5,2.095488890036316e-5,2.3881371088621668e-5,2.107582939900133e-5,2.3792888273069874e-5,2.16201762223715e-5,NaN,2.363127487080861e-5,2.3967710975910916e-5,NaN,2.2227972632268663e-5,NaN,2.068904894068957e-5,2.18102661210521e-5,1.950799537021002e-5,1.6437155685405874e-5,1.7731298103142428e-5,3.0513288966498784e-5,6.818310650576576e-6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Amortization,7.641080102903457e-6,9.402966912618781e-6,NaN,9.928434466702654e-6,9.67919052474704e-6,1.5109721532302837e-5,1.3028618233599042e-5,9.763785722891418e-6,1.1251699208915774e-5,8.554713703594638e-6,1.3511003670346841e-5,9.00025435501438e-6,NaN,1.1160103509471429e-5,1.70642693576993e-5,NaN,1.327494029333422e-5,NaN,2.1893280226109195e-5,5.556729697537718e-5,1.949543510472407e-5,1.7347453388802815e-5,5.6635696269551904e-5,2.36211076715666e-5,6.208493141788832e-5,7.543541196246396e-5,6.54762330032019e-5,0.00015986833873733494,0.00026142076097556956,0.00031867292231856846,0.0003854007210745926,0.0004956715786169176,0.0005094268080451059,0.0005374057160016668,0.0005391673382120064,0.0004913204402876482,0.0004019643839084242,0.0004004234049726983,0.0004161781823065602,0.00040379961329904375,0.0004398108558335372,0.00043630874478780115,0.0005489693797794334,0.0005021063018134692,0.0004986254031571735,0.0005187800048390809,0.0005211787198245413,0.0005218547056609916,0.0005686272179766686,0.0006438686427808195,0.0007022673675981746,0.0006742391888455363,0.0006666669017134397,0.0006492546128730397,0.00061298177330858,0.0006384634763766618,0.0006343752908920182,0.0006423100707777802,0.0006184537486088946,0.0006564890710514784,0.0006920078670446428,0.0006484186102629481,0.0006318624425173688,0.0006352758862595316
    Depreciation,0.0005658942517454098,0.0007049293671250153,0.0007875452011618455,0.000853558903302082,0.0009498407718252412,0.0010277196622154692,0.001068117673844015,0.001097168231675383,0.0011702976537253521,0.0011375260325030218,0.001216789257233826,0.0013387822450882927,0.001273930548997725,0.0013243223804051255,0.00144493382798644,0.0015315895299315382,0.0015069897157345463,0.0015209612194221026,0.001570823882495463,0.001590598567187688,0.0016529933586644707,0.0016899122145432744,0.0016209415470522517,0.0019377308197377286,0.0022526052286739985,0.002467511373675486,0.0026430657995809613,0.0028072065194772243,0.004156330461163924,0.004714358500950455,0.004944770436650725,0.00490711980123237,0.004810884117562331,0.004819730820248739,0.0049274325700194455,0.0050832067192554216,0.005403814052006159,0.005546555223617332,0.00568298052871029,0.0056810040410172685,0.005905205098611052,0.006004491290174805,0.006335215346842717,0.007164308651721622,0.007180367653156082,0.00708743070013774,0.005122637076500953,0.005523115817841346,0.00569564145320911,0.007140808830847573,0.006244963778659126,0.005942387622382952,0.007041870078280832,0.0050794235500619235,0.005281483338085313,0.0054539694657095485,0.005567450189584389,0.0056878633259297715,0.006376621027159659,0.00788550198881554,0.007945106221537232,0.00748972128132491,0.007698226581405901,0.007970717048427584
    Depletion,1.3470614621952482e-5,3.748833847730935e-5,NaN,1.655842973099175e-5,2.684916464036395e-5,2.0031849925488707e-5,4.053003614495163e-5,2.257644938493805e-5,2.5494238678820733e-5,3.5297894755865886e-5,2.4446377067948093e-5,2.916976846240064e-5,NaN,1.4816552133905606e-5,2.502988685090811e-5,NaN,4.290926960823881e-5,NaN,2.168048626542276e-5,1.4917934562822998e-5,2.2156308317217496e-5,2.887509112601481e-5,4.4239846013817725e-5,3.0313216533698747e-5,1.6836092522973067e-5,2.3435133580162338e-5,1.4949138956422698e-5,2.1059993698182234e-5,3.636110862237821e-5,3.9959797098714814e-5,5.086341060483056e-5,4.1442567880299385e-5,3.6183392715547204e-5,4.004400392802385e-5,3.643797479907951e-5,4.0931705793527204e-5,3.3402013600185034e-5,2.6831379483674347e-5,4.09151702024074e-5,5.462893049699669e-5,7.174941948913383e-5,5.829321998581205e-5,3.72442491345387e-5,3.1442456237050636e-5,3.394358636401328e-5,4.125913998596732e-5,4.685112127687004e-5,5.368228036413664e-5,4.584382669666389e-5,4.704695277450798e-5,3.595887489676626e-5,3.688757191438538e-5,5.300225670543571e-5,5.0056693841566094e-5,4.588161509815687e-5,4.026632458241751e-5,4.6333048355948686e-5,3.375426411172442e-5,3.596284579796699e-5,3.8440267468144195e-5,2.800513018070303e-5,1.5228571731992669e-5,2.6235872618004695e-5,2.96778144554358e-5
    Advertising,0.00028280814486230337,0.0003376421046421157,NaN,0.0003946155298200761,0.00043617068005333753,0.0004436723840691932,0.0004573205314911039,0.00044893498267794754,0.00047414934898059094,0.00048519589093085535,0.0005448769917896257,0.0005353222715300339,NaN,0.0005185386714199717,0.0005697759749006578,NaN,0.0005932539776746925,NaN,0.0006270082129822569,0.0006930237680829087,0.0006259374049654155,0.0006564943843976164,0.0005884717407728807,0.0006683477934762032,0.0008417974715729445,0.0009199811869042427,0.0010007363483437001,0.0011258472571261747,0.002066098617671926,0.0024730918231057066,0.00274231456435963,0.0028537647254535527,0.00278972509344965,0.002799312979241685,0.0028604536317322635,0.0029555577725217078,0.003065273741323177,0.003098783097790421,0.003227049395911561,0.003250199027520913,0.0032688674857016364,0.0032423536857845007,0.003256184954557907,0.0033753877260614498,0.003526298111544152,0.003591656465198725,0.003648004091049472,0.0037248410725772485,0.0036304241580276337,0.003484192201660381,0.0032381145908497314,0.0032659773216388017,0.003137767174461715,0.0032236480687487428,0.0032127567350207333,0.003324564868812364,0.003397944489699628,0.003407906699701296,0.003574381726140319,0.0034359339203184117,0.0034596157044142375,0.0031173296856307994,0.0032451902993575095,0.0031889154066914983
"    Pension, profit-sharing, stock bonus, and annuity plans",4.5215794377115865e-5,5.329454148552127e-5,NaN,6.507959637171688e-5,0.000100862812769629,9.507056657803232e-5,0.0001213745589655781,0.0001618007558266762,0.00015647606455656608,0.00021431434187599866,0.0003012111653228382,0.0003141209891335438,NaN,0.00018556730851920477,0.0001779025323844375,0.0002121077396888386,0.00018910929049963676,0.00018347112114153213,0.00017728907218951054,0.00016938857347702563,0.00014108299176389136,0.000127984147310737,0.00011599477524609134,0.00014012397313347224,0.00020397722863657453,0.00027360150663275555,0.00034397953988714856,0.00038494935508996247,0.0007167554886858769,0.0008130586096884943,0.0007953876396328689,0.0007903025652239825,0.0008450027597668058,0.0008973493200571075,0.0010096257829086256,0.000982597105404573,0.0010285578753961681,0.0010559982866603526,0.0011728114268499917,0.0011811214989776357,0.001252227143280174,0.001283998305718337,0.001382542445710985,0.0014728466403662586,0.0015689155890349978,0.0015579477484031524,0.0016055284692761372,0.0016757347844097495,0.0016973328042089706,0.0016277953714124071,0.0015424396088234706,0.0015130277013624387,0.00156068950415302,0.0016145653031228678,0.0016337827681498433,0.0017115488304328373,0.0017015270112591848,0.0018246381145182644,0.0017994074780969423,0.001778599304936031,0.0017379002452276888,0.0017733723828004882,0.0018140424844087484,0.0017035745376999252
    Employee benefit programs,6.653643986243756e-5,9.301562367482697e-5,NaN,7.230072757740237e-5,0.00011824456820142756,9.817082079303393e-5,0.00010951260223443969,0.00011153115141858881,0.00012422220129099177,0.00010593195563498045,0.00011906074497722616,0.0001398449459285961,0.00034819848049105035,0.000165512739326563,0.00016700014592640818,0.0001775727183362099,0.00019214863280044443,0.0002024840238025592,0.00024148608000860782,0.00022623670107020798,0.00024898899378190736,0.0002538288675315603,0.0002219201438335213,0.0002931859635880135,0.00036603139537891456,0.0004251234578450188,0.0004362897354423702,0.0004763678558381669,0.0010327927805462787,0.0012617206582031526,0.0014756656823088567,0.0016663370866106873,0.0020787705161746366,0.0021514818198535134,0.002231931372173076,0.0022128741267608185,0.0021937227257073496,0.002210711296076041,0.002314923651876433,0.002428701473283638,0.0025116356555567694,0.002692720929724381,0.003041115565980456,0.003190843205136229,0.0034710649459474795,0.0035047880053655518,0.0036207319361767445,0.0037105753698559083,0.003668445253176888,0.0037679387931992864,0.0037217416523904743,0.00367172991429115,0.003714274834977934,0.003781596496117564,0.0039334971221247385,0.0040081178941237285,0.004118860384894927,0.004143682079252374,0.0041265502800260775,0.00402380299756261,0.004081350346532323,0.004016767966699478,0.003804195249486368,0.003614029975650378
"    Net loss, noncapital assets",2.272770840442132e-5,1.3282151693824647e-5,NaN,1.8717648967913077e-5,5.114126598164562e-5,3.5724512754580256e-5,1.8312274599246384e-5,3.4411750965682915e-5,2.714082880695475e-5,4.268533175428506e-5,5.066847481611415e-5,3.52994447979741e-5,NaN,3.871207323842359e-5,3.4997081471836205e-5,NaN,6.259169661891716e-5,NaN,3.820300063501945e-5,3.822122734360748e-5,3.846676458598891e-5,4.9268069549404386e-5,8.584361721599443e-5,8.890214065540618e-5,5.402695293775134e-5,8.678964526813244e-5,5.704475638162803e-5,6.205783828435086e-5,4.9553109388564665e-5,5.3486167505468415e-5,7.732426022497244e-5,8.891433780569445e-5,9.229248039461336e-5,5.4885897593786326e-5,6.64563795397838e-5,7.421414648846284e-5,6.88412669054965e-5,6.824658415913942e-5,6.852771047030668e-5,7.080668185179067e-5,0.00014524296731488131,8.875761002490306e-5,0.00010010764577989514,7.81260465172455e-5,7.991044346197993e-5,8.358030762541585e-5,7.723742497333233e-5,9.514444667300685e-5,0.00011543358305534499,0.00015785475856172523,0.00021507401506015963,0.00013807289548235557,0.0001491421134670775,0.00010943603316605112,0.00011592279767353015,9.33865920405667e-5,0.00011606935199138083,0.00011197382301103972,0.00010832158633480491,8.847861856278184e-5,7.188395050655103e-5,9.337547422183596e-5,7.352090954745382e-5,7.03171806728743e-5
    Other Deductions (includes salaries and wages) (1959-1992 & 2001),0.004359418311754535,0.0055900841104608925,NaN,0.0063958756263226045,0.007330728684602714,0.007217700084738334,0.007601625512435184,0.007646856336379753,0.007923737061883183,0.008144173556398708,0.009096583678503167,0.00953719033674554,NaN,0.009516520862161973,0.010057295057584806,NaN,0.010264578278643768,NaN,0.011042217745383139,0.011176985531972074,0.011047899143351832,0.010967039943555242,0.010937741051642308,0.013009441684268954,0.01540953176604097,0.017206582453543715,0.01786867786177347,0.020000860768040044,0.033400235416969175,0.03971235332109346,0.04367063535392567,0.04742331696165647,0.047790205109376566,0.05154849473040232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07031786151655336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Other deductions (1993-2019),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.027872029386930987,0.028412385162220628,0.029787470635488155,0.031073306956094556,0.030273702683469596,0.02938013478590597,0.03045124601658033,0.031268528620561294,NaN,0.03383518426206421,0.03589179047610735,0.036196636527726984,0.038054257865725936,0.0404320759391768,0.03999251048138802,0.04145482401934426,0.038568227098272165,0.03816311593663115,0.04026947084731968,0.03994710996759561,0.040058155407574444,0.04167341924512404,0.04134705763355589,0.04212160976229989,0.04266350582920689,0.04205022357109979,0.041454877399619,0.041273126561470704,0.042634977342028,0.043364754089237324
    Addendum (D.1): Other Deductions w/S+W (Consistent Series),0.004359418311754535,0.0055900841104608925,NaN,0.0063958756263226045,0.007330728684602714,0.007217700084738334,0.007601625512435184,0.007646856336379753,0.007923737061883183,0.008144173556398708,0.009096583678503167,0.00953719033674554,NaN,0.009516520862161973,0.010057295057584806,NaN,0.010264578278643768,NaN,0.011042217745383139,0.011176985531972074,0.011047899143351832,0.010967039943555242,0.010937741051642308,0.013009441684268954,0.01540953176604097,0.017206582453543715,0.01786867786177347,0.020000860768040044,0.033400235416969175,0.03971235332109346,0.04367063535392567,0.04742331696165647,0.047790205109376566,0.05154849473040232,0.053291118003067406,0.05475053271226567,0.057801884067133616,0.059479072532286764,0.06314263545123364,0.06299807201226727,0.06531621312546386,0.06751334900407299,0.07031786151655336,0.07217257016766601,0.07514766485255031,0.07631476657982732,0.07938231679450813,0.08305700280617909,0.0822191776307517,0.0833120888333283,0.07976915937742242,0.07874447362547246,0.08128004269560528,0.08217129950405962,0.08332308544624646,0.08614406889587076,0.08716487471261987,0.08867801435720549,0.08983458025050044,0.0877752301501376,0.08657668613650651,0.08651374426375961,0.08783088451336096,NaN
Net income less deficit [ = l.65 +l.66+l.67- l.88 ],0.0004785144942816503,0.00040744346235678915,NaN,0.0007719755200174857,0.000830574947054671,0.001053383689331736,0.0014090280200838219,0.0015526804308752984,0.0016750414845358907,0.0016195921760567948,0.0015229836431263296,0.0011453028641492662,NaN,0.0015659779065131225,0.0018221795512201693,NaN,0.0012517549961303432,NaN,0.0014911174132708498,0.001511797717212841,0.0006819558084186512,6.949095774447758e-5,-0.0003365473032617918,-0.0002475571873703753,0.00029645754942573524,0.0005335498969316772,0.0004231562309935125,0.00038529588955966103,0.00497434469946233,0.006379041630971282,0.0057554580454411705,0.005408239344882498,0.004721387291497141,0.007084968131199555,0.007892895723431118,0.010148091951461432,0.010065648622749255,0.01153690505358398,0.013025007368069585,0.013777109810338221,0.014260840217576844,0.013570361757620171,0.01347128496137141,0.013780764907804003,0.014976246219378604,0.01779285770646554,0.02169639042956403,0.02141997720979274,0.01984204988342038,0.01625109198718309,0.015256813357750037,0.017875743597352934,0.018750880912569524,0.023277837045349536,0.02256681942312405,0.02389690187571224,0.024982113656181498,0.02581865935779655,0.024474607209364913,0.023663801243152524,0.02370661605009698,0.02589737000416509,0.03183665978311654,0.02929496476132788
Total income less deficit,0.000757780061113305,0.0007051838003473567,0.0010039807260289323,0.0011708415987495074,0.0012541422856694642,0.0015197338047511907,0.0019505300496167935,0.0020347375383261168,0.002154971341656986,0.0020704065588618946,0.0022119897996786602,0.001725056205004551,0.0018548242262952312,0.002247735534864085,0.0025751640268953596,0.002297263925479682,0.0019242033967513876,0.0019596308767105153,0.002281880906473452,0.002274512363715072,0.0014446505258374177,0.0008815685538865792,0.0005833246285282913,0.0009115237235363834,0.00139661472995054,0.0017105817224186666,0.001752128784213982,0.0018108972098407055,0.006182431879947644,0.008314147517835598,0.007937376940502483,0.007518054402174424,0.007266020734544534,0.008945830324153988,0.009657057262319971,0.01258041361635605,0.012975383353563056,0.01551388620164541,0.017844603098879495,0.02005869731232574,0.020117635839127367,0.019367556106008495,0.01773655039643528,0.01678809771117643,0.018651657363319352,0.022541886943616196,0.027689018426518136,0.027954108777023742,0.02768577806014939,0.021468754142726587,0.01881924748656019,0.022200449917805013,0.024066899931357796,0.029285033133443706,0.02643172524476646,0.028779703623404134,0.03058794369112161,0.030905410197856274,0.029474508035905584,0.028676633174732853,0.02914519060415185,0.03155719281538334,0.04286858780867707,0.03512032640360744
Portfolio income,0.0002792655668316547,0.00029774033799056756,NaN,0.00039886607873202166,0.00042356733861479334,0.00046635011541945473,0.0005415020295329717,0.0004820571074508184,0.0004799298571210953,0.00045081969827279195,0.0006890061565523307,0.000579753340855285,NaN,0.0006817576283509628,0.0007529844756751903,NaN,0.0006724484006210443,NaN,0.0007907634932026019,0.000762714646502231,0.0007626947174187665,0.0008120775961421016,0.0009198719317900831,0.0011590809109067587,0.0011001571805248046,0.0011770318254869896,0.0013289725532204695,0.0014256013202810444,0.0012080871804853132,0.001935105886864315,0.0021819188950613125,0.0021098150572919252,0.002544633443047393,0.001860862192954433,0.001764161538888854,0.0024323216648946184,0.0029097347308138003,0.003976981148061431,0.004819595730809909,0.006281587501987517,0.005856795621550523,0.0057971943483883254,0.004265265435063872,0.003007332803372425,0.0036754111439407495,0.0047490292371506525,0.005992627996954107,0.006534131567231003,0.007843728176729011,0.005217662155543498,0.003562434128810151,0.004324706320452076,0.005316019018788271,0.00600719608809417,0.003864905821642406,0.004882801747691891,0.005605830034940112,0.005086750840059722,0.004999900826540673,0.005012831931580331,0.005438574554054873,NaN,NaN,NaN
